   1090.00   -0.17055E-01    0.10519E+00   -0.22360E-04    0.38972E-02
   1105.00   -0.10429E+00    0.10427E+00   -0.41535E-04    0.60713E-02
   1120.00   -0.20086E+00    0.11616E+00   -0.26944E-03    0.83770E-02
   1135.00   -0.27440E+00    0.10729E+00   -0.48148E-03    0.99341E-02
   1150.00   -0.34319E+00    0.10323E+00   -0.13110E-02    0.11488E-01
   1165.00   -0.42737E+00    0.99680E-01   -0.24423E-02    0.14269E-01
   1180.00   -0.44562E+00    0.92452E-01   -0.50687E-02    0.15346E-01
   1195.00   -0.40553E+00    0.90660E-01   -0.44059E-02    0.15197E-01
   1210.00   -0.47542E+00    0.80922E-01   -0.58876E-02    0.17565E-01
   1225.00   -0.55486E+00    0.81094E-01   -0.16332E-01    0.19269E-01
   1240.00   -0.53213E+00    0.76375E-01   -0.11924E-01    0.14342E-01
   1255.00   -0.57104E+00    0.77220E-01   -0.15660E-01    0.18369E-01
   1270.00   -0.59634E+00    0.71777E-01   -0.21208E-01    0.20583E-01
   1285.00   -0.63231E+00    0.67641E-01   -0.27709E-01    0.22974E-01
   1300.00   -0.75415E+00    0.66192E-01   -0.43686E-01    0.25353E-01
   1330.00   -0.85056E+00    0.68273E-01   -0.70268E-01    0.15831E-01
   1360.00   -0.90302E+00    0.60361E-01   -0.10638E+00    0.16118E-01
   1390.00   -0.91674E+00    0.57877E-01   -0.15878E+00    0.18867E-01
   1420.00   -0.86749E+00    0.52013E-01   -0.22939E+00    0.30885E-01
   1450.00   -0.76825E+00    0.48285E-01   -0.29385E+00    0.33102E-01
   1480.00   -0.60574E+00    0.39936E-01   -0.38761E+00    0.39611E-01
   1510.00   -0.27954E+00    0.22957E-01   -0.43628E+00    0.46414E-01
   1540.00    0.78045E-01    0.30549E-01   -0.25337E+00    0.40680E-01
   1570.00    0.24405E-02    0.42365E-01   -0.10121E-01    0.25097E-01
   1600.00   -0.49874E-01    0.51591E-01   -0.85094E-01    0.47535E-01
   1630.00    0.86600E-01    0.80851E-01   -0.34194E+00    0.62669E-01
   1660.00    0.40968E+00    0.10680E+00   -0.32117E+00    0.75078E-01
   1690.00    0.51049E+00    0.20566E+00   -0.39891E+00    0.11702E+00
   1720.00    0.41315E+00    0.16846E+00   -0.54490E+00    0.12602E+00
   1750.00    0.43266E+00    0.15339E+00   -0.37059E+00    0.17923E+00
   1780.00    0.22579E+00    0.10944E+00   -0.28012E+00    0.83847E-01
   1810.00    0.11519E+00    0.16733E+00   -0.36116E+00    0.26182E+00
   1840.00    0.40415E-01    0.17635E+00   -0.26849E+00    0.19789E+00
   1870.00    0.88981E-01    0.24557E+00   -0.25846E+00    0.17790E+00
   1900.00    0.13226E+00    0.37292E+00   -0.49638E+00    0.36353E+00
   1930.00    0.27386E+00    0.40718E+00   -0.45953E+00    0.28794E+00
   1960.00    0.29432E+00    0.39885E+00   -0.39838E+00    0.43790E+00
   1990.00    0.27260E+00    0.37276E+00   -0.33302E+00    0.38143E+00
   2020.00    0.32194E+00    0.43561E+00   -0.22307E+00    0.37839E+00
   2050.00    0.31478E+00    0.30293E+00   -0.22042E+00    0.29281E+00
   2080.00    0.31187E+00    0.14287E+00   -0.19071E+00    0.12353E+00
   2110.00    0.30188E+00    0.26395E+00   -0.21694E+00    0.22843E+00
   2140.00    0.22274E+00    0.28628E+00   -0.11998E+00    0.23172E+00
   2170.00    0.21534E+00    0.99131E-01   -0.15238E+00    0.12969E+00
   2200.00    0.16949E+00    0.14766E+00   -0.21640E+00    0.16852E+00
