   1090.00    0.27653E-03    0.14873E-01   -0.57057E-05    0.33070E-02
   1105.00    0.15351E-03    0.30045E-01   -0.16553E-05    0.33727E-02
   1120.00   -0.43543E-02    0.44890E-01   -0.70205E-04    0.33850E-02
   1135.00   -0.34777E-01    0.56299E-01   -0.75242E-04    0.37229E-02
   1150.00   -0.89969E-01    0.64028E-01   -0.15066E-03    0.50635E-02
   1165.00   -0.18272E+00    0.68596E-01   -0.31765E-03    0.69382E-02
   1180.00   -0.22063E+00    0.69926E-01   -0.99371E-04    0.95924E-02
   1195.00   -0.33817E+00    0.71684E-01    0.24877E-03    0.13819E-01
   1210.00   -0.41407E+00    0.67440E-01    0.22062E-02    0.13952E-01
   1225.00   -0.39747E+00    0.67203E-01    0.96210E-03    0.12234E-01
   1240.00   -0.48539E+00    0.63480E-01    0.25897E-02    0.19270E-01
   1255.00   -0.50219E+00    0.68066E-01   -0.25732E-02    0.16842E-01
   1270.00   -0.48312E+00    0.64297E-01   -0.40425E-02    0.16294E-01
   1285.00   -0.49113E+00    0.61850E-01   -0.80033E-02    0.16661E-01
   1300.00   -0.55555E+00    0.60323E-01   -0.90627E-02    0.19870E-01
   1330.00   -0.57543E+00    0.59816E-01   -0.97176E-02    0.92327E-02
   1360.00   -0.53702E+00    0.54911E-01   -0.13090E-01    0.85468E-02
   1390.00   -0.54481E+00    0.51945E-01   -0.17893E-01    0.90798E-02
   1420.00   -0.62376E+00    0.47408E-01   -0.26307E-01    0.19907E-01
   1450.00   -0.64829E+00    0.44367E-01   -0.42986E-01    0.20592E-01
   1480.00   -0.61310E+00    0.42190E-01   -0.49878E-01    0.21769E-01
   1510.00   -0.62970E+00    0.41892E-01   -0.83429E-01    0.23985E-01
   1540.00   -0.53090E+00    0.38668E-01   -0.85808E-01    0.23613E-01
   1570.00   -0.48371E+00    0.35832E-01   -0.69027E-01    0.26951E-01
   1600.00   -0.50153E+00    0.39670E-01   -0.42124E-01    0.39261E-01
   1630.00   -0.47719E+00    0.54326E-01   -0.10519E+00    0.47035E-01
   1660.00   -0.33944E+00    0.73473E-01   -0.18647E+00    0.61871E-01
   1690.00   -0.20507E+00    0.97859E-01   -0.23079E+00    0.83304E-01
   1720.00   -0.13327E+00    0.11074E+00   -0.29882E+00    0.10173E+00
   1750.00   -0.22132E+00    0.98659E-01   -0.16378E+00    0.19000E+00
   1780.00   -0.24301E+00    0.95729E-01   -0.13815E+00    0.10822E+00
   1810.00   -0.24941E+00    0.16083E+00   -0.51242E-01    0.14958E+00
   1840.00   -0.31427E+00    0.12146E+00   -0.60936E-01    0.17773E+00
   1870.00   -0.25846E+00    0.94796E-01    0.74697E-02    0.16039E+00
   1900.00   -0.11714E+00    0.25532E+00   -0.21933E-01    0.28514E+00
   1930.00   -0.10597E+00    0.24518E+00   -0.60121E-01    0.27926E+00
   1960.00   -0.47937E-01    0.29580E+00   -0.35199E-01    0.32272E+00
   1990.00   -0.36596E-01    0.28681E+00   -0.31485E-01    0.30499E+00
   2020.00    0.22943E-02    0.26774E+00   -0.12388E-01    0.29510E+00
   2050.00   -0.63934E-01    0.24751E+00   -0.24379E-01    0.23883E+00
   2080.00   -0.83780E-01    0.66539E-01   -0.23945E-01    0.65518E-01
   2110.00   -0.73785E-01    0.17667E+00   -0.78938E-01    0.16174E+00
   2140.00   -0.92790E-01    0.19158E+00   -0.13850E+00    0.16505E+00
   2170.00   -0.74468E-01    0.60854E-01   -0.11580E+00    0.10023E+00
   2200.00   -0.91920E-01    0.11089E+00   -0.10517E+00    0.12319E+00
