   1090.00    0.15658E+01    0.47144E+00    0.53526E-02    0.55424E-01
   1105.00    0.18507E+01    0.32460E+00    0.61241E-02    0.66897E-01
   1120.00    0.20491E+01    0.35247E+00   -0.61403E-02    0.70942E-01
   1135.00    0.22192E+01    0.29544E+00   -0.15399E-01    0.73627E-01
   1150.00    0.21813E+01    0.26637E+00   -0.36084E-01    0.74747E-01
   1165.00    0.24952E+01    0.24313E+00   -0.68150E-01    0.85721E-01
   1180.00    0.28933E+01    0.19226E+00   -0.55954E-01    0.94322E-01
   1195.00    0.30390E+01    0.17935E+00   -0.38632E-01    0.92648E-01
   1210.00    0.30767E+01    0.18269E+00   -0.18922E-01    0.86975E-01
   1225.00    0.31643E+01    0.18349E+00   -0.57773E-01    0.90301E-01
   1240.00    0.32982E+01    0.17314E+00   -0.80493E-01    0.89329E-01
   1255.00    0.33778E+01    0.17116E+00   -0.59636E-01    0.89476E-01
   1270.00    0.32706E+01    0.15781E+00   -0.88569E-01    0.87079E-01
   1285.00    0.32689E+01    0.14951E+00   -0.14739E+00    0.86224E-01
   1300.00    0.31835E+01    0.14333E+00   -0.18358E+00    0.86746E-01
   1330.00    0.32589E+01    0.13186E+00   -0.20467E+00    0.46367E-01
   1360.00    0.30707E+01    0.11992E+00   -0.20713E+00    0.44984E-01
   1390.00    0.29449E+01    0.11408E+00   -0.23076E+00    0.44386E-01
   1420.00    0.29000E+01    0.10471E+00   -0.21953E+00    0.70775E-01
   1450.00    0.26692E+01    0.96186E-01   -0.25104E+00    0.65176E-01
   1480.00    0.26269E+01    0.92133E-01   -0.32225E+00    0.68568E-01
   1510.00    0.25272E+01    0.90815E-01   -0.22527E+00    0.71739E-01
   1540.00    0.22179E+01    0.86228E-01   -0.93688E-01    0.70306E-01
   1570.00    0.19155E+01    0.79036E-01   -0.10939E+00    0.73913E-01
   1600.00    0.18973E+01    0.80287E-01   -0.22416E+00    0.84923E-01
   1630.00    0.17750E+01    0.11691E+00   -0.11180E+00    0.90515E-01
   1660.00    0.15289E+01    0.19489E+00   -0.95001E-01    0.14277E+00
   1690.00    0.13156E+01    0.41577E+00   -0.48389E+00    0.22038E+00
   1720.00    0.10000E+01    0.33002E+00   -0.99564E+00    0.19999E+00
   1750.00    0.96049E+00    0.37517E+00   -0.69701E+00    0.28657E+00
   1780.00    0.56659E+00    0.17183E+00   -0.58406E+00    0.15612E+00
   1810.00    0.35459E+00    0.36303E+00   -0.45189E+00    0.29008E+00
   1840.00    0.41751E+00    0.27138E+00   -0.71949E+00    0.22581E+00
   1870.00    0.28919E+00    0.42179E+00   -0.62755E+00    0.26163E+00
   1900.00    0.57224E+00    0.56793E+00   -0.42921E+00    0.37755E+00
   1930.00    0.39711E+00    0.55088E+00   -0.47054E+00    0.45281E+00
   1960.00    0.36192E+00    0.67468E+00   -0.44573E+00    0.69654E+00
   1990.00    0.25159E+00    0.49937E+00   -0.37126E+00    0.60734E+00
   2020.00    0.21762E+00    0.62266E+00   -0.15700E+00    0.59247E+00
   2050.00    0.29376E+00    0.53329E+00   -0.11438E+00    0.58549E+00
   2080.00    0.26368E+00    0.12433E+00   -0.97927E-01    0.14645E+00
   2110.00    0.18224E+00    0.34089E+00   -0.40835E-01    0.47529E+00
   2140.00    0.27246E+00    0.43647E+00    0.13647E-01    0.54542E+00
   2170.00    0.14232E+00    0.16619E+00    0.11796E+00    0.19964E+00
   2200.00   -0.29862E-01    0.35280E+00    0.22756E+00    0.28073E+00
