   1090.00   -0.77107E-03    0.14845E-01    0.60897E-05    0.33071E-02
   1105.00    0.22828E-02    0.29720E-01    0.26447E-04    0.33711E-02
   1120.00    0.13914E-01    0.43991E-01    0.77633E-04    0.34757E-02
   1135.00    0.54352E-01    0.53837E-01    0.10425E-03    0.42337E-02
   1150.00    0.12063E+00    0.57310E-01    0.26966E-03    0.53676E-02
   1165.00    0.14762E+00    0.63123E-01    0.18213E-03    0.51408E-02
   1180.00    0.15540E+00    0.63673E-01    0.11357E-03    0.78410E-02
   1195.00    0.34413E+00    0.66762E-01    0.26762E-02    0.13915E-01
   1210.00    0.30930E+00    0.59471E-01    0.46896E-03    0.11249E-01
   1225.00    0.42695E+00    0.61029E-01   -0.11041E-01    0.14653E-01
   1240.00    0.56609E+00    0.58899E-01   -0.20831E-01    0.20008E-01
   1255.00    0.61423E+00    0.59674E-01    0.11948E-01    0.20614E-01
   1270.00    0.73237E+00    0.54436E-01    0.27267E-01    0.21824E-01
   1285.00    0.76255E+00    0.50847E-01    0.95703E-02    0.22718E-01
   1300.00    0.77860E+00    0.54738E-01    0.87005E-02    0.24769E-01
   1330.00    0.79129E+00    0.42002E-01    0.24035E-01    0.12307E-01
   1360.00    0.73639E+00    0.40563E-01    0.26600E-01    0.12038E-01
   1390.00    0.84846E+00    0.37342E-01    0.37294E-01    0.13913E-01
   1420.00    0.98208E+00    0.35507E-01    0.66733E-01    0.25160E-01
   1450.00    0.11203E+01    0.36513E-01    0.13033E+00    0.26364E-01
   1480.00    0.11923E+01    0.33339E-01    0.16535E+00    0.23884E-01
   1510.00    0.13377E+01    0.29552E-01    0.23591E+00    0.25320E-01
   1540.00    0.13941E+01    0.26314E-01    0.39812E+00    0.26800E-01
   1570.00    0.15337E+01    0.25201E-01    0.56246E+00    0.24970E-01
   1600.00    0.17728E+01    0.27677E-01    0.91796E+00    0.29048E-01
   1630.00    0.18216E+01    0.33405E-01    0.15102E+01    0.32325E-01
   1660.00    0.13343E+01    0.37459E-01    0.22890E+01    0.38584E-01
   1690.00    0.39774E+00    0.74912E-01    0.25454E+01    0.75301E-01
   1720.00   -0.41575E+00    0.71532E-01    0.20721E+01    0.92695E-01
   1750.00   -0.64528E+00    0.97685E-01    0.13855E+01    0.90151E-01
   1780.00   -0.47984E+00    0.79421E-01    0.97765E+00    0.40923E-01
   1810.00   -0.62795E+00    0.70449E-01    0.68770E+00    0.12003E+00
   1840.00   -0.50822E+00    0.81283E-01    0.43397E+00    0.10308E+00
   1870.00   -0.45540E+00    0.82239E-01    0.37657E+00    0.59461E-01
   1900.00   -0.38950E+00    0.12862E+00    0.75466E-01    0.11290E+00
   1930.00   -0.32348E+00    0.12181E+00   -0.44370E-01    0.12638E+00
   1960.00   -0.24903E+00    0.15565E+00    0.58140E-01    0.13718E+00
   1990.00   -0.23124E+00    0.86011E-01    0.18420E-01    0.90453E-01
   2020.00   -0.16592E+00    0.15764E+00    0.97828E-01    0.11764E+00
   2050.00   -0.79621E-01    0.10763E+00    0.10526E+00    0.11996E+00
   2080.00    0.12346E-01    0.36714E-01   -0.26499E-01    0.50136E-01
   2110.00   -0.15856E-01    0.13600E+00   -0.96377E-01    0.11773E+00
   2140.00   -0.19615E-01    0.11221E+00   -0.20644E-01    0.11857E+00
   2170.00    0.10496E-01    0.56591E-01    0.35373E-01    0.44259E-01
   2200.00    0.18008E+00    0.88768E-01    0.94244E-01    0.91518E-01
