   1090.00   -0.83084E-03    0.14726E-01    0.19578E-04    0.33065E-02
   1105.00    0.88662E-02    0.28178E-01    0.12895E-03    0.34938E-02
   1120.00    0.20727E-01    0.39869E-01    0.13198E-03    0.35712E-02
   1135.00    0.28778E-01    0.45045E-01    0.10317E-03    0.35840E-02
   1150.00   -0.15173E-01    0.46666E-01    0.66082E-04    0.33922E-02
   1165.00    0.28034E-01    0.47454E-01    0.26435E-04    0.37541E-02
   1180.00    0.53757E-01    0.41862E-01    0.36747E-04    0.44853E-02
   1195.00    0.12726E+00    0.44134E-01    0.57640E-03    0.59971E-02
   1210.00    0.17022E+00    0.42059E-01    0.21079E-02    0.50773E-02
   1225.00    0.14821E+00    0.44046E-01    0.45527E-03    0.53006E-02
   1240.00    0.21613E+00    0.43234E-01    0.17061E-02    0.86787E-02
   1255.00    0.29253E+00    0.43500E-01    0.55923E-02    0.94137E-02
   1270.00    0.22988E+00    0.37035E-01    0.28894E-02    0.84774E-02
   1285.00    0.25022E+00    0.35260E-01   -0.13676E-03    0.86685E-02
   1300.00    0.24581E+00    0.35111E-01    0.96775E-03    0.90193E-02
   1330.00    0.22862E+00    0.27896E-01    0.25691E-02    0.40001E-02
   1360.00    0.28369E+00    0.27828E-01    0.50035E-02    0.51345E-02
   1390.00    0.30783E+00    0.26602E-01    0.67924E-02    0.52822E-02
   1420.00    0.35631E+00    0.25105E-01    0.12947E-01    0.10867E-01
   1450.00    0.42928E+00    0.25647E-01    0.17536E-01    0.14388E-01
   1480.00    0.51943E+00    0.22536E-01    0.46306E-01    0.14717E-01
   1510.00    0.49735E+00    0.21568E-01    0.51864E-01    0.15803E-01
   1540.00    0.50717E+00    0.20429E-01    0.32917E-01    0.17238E-01
   1570.00    0.62840E+00    0.19028E-01    0.11620E-01    0.18561E-01
   1600.00    0.78517E+00    0.19522E-01    0.64455E-01    0.23057E-01
   1630.00    0.87605E+00    0.25992E-01    0.17472E+00    0.29606E-01
   1660.00    0.99798E+00    0.30400E-01    0.24852E+00    0.34354E-01
   1690.00    0.11478E+01    0.79975E-01    0.22984E+00    0.37877E-01
   1720.00    0.11172E+01    0.89878E-01    0.26911E+00    0.72341E-01
   1750.00    0.12294E+01    0.61376E-01    0.30975E+00    0.13359E+00
   1780.00    0.13368E+01    0.54023E-01    0.51009E+00    0.10550E+00
   1810.00    0.13419E+01    0.77395E-01    0.86997E+00    0.18884E+00
   1840.00    0.10055E+01    0.80542E-01    0.14751E+01    0.11718E+00
   1870.00    0.74878E+00    0.89193E-01    0.17578E+01    0.21750E+00
   1900.00    0.12665E+00    0.20280E+00    0.15712E+01    0.18701E+00
   1930.00   -0.15059E+00    0.20717E+00    0.14423E+01    0.24275E+00
   1960.00   -0.39430E+00    0.28023E+00    0.13002E+01    0.22713E+00
   1990.00   -0.56741E+00    0.14515E+00    0.10763E+01    0.15447E+00
   2020.00   -0.43298E+00    0.16910E+00    0.83721E+00    0.20025E+00
   2050.00   -0.60933E+00    0.21223E+00    0.73536E+00    0.24302E+00
   2080.00   -0.49347E+00    0.37726E-01    0.63400E+00    0.10764E+00
   2110.00   -0.41302E+00    0.16129E+00    0.64356E+00    0.13396E+00
   2140.00   -0.19526E+00    0.16614E+00    0.42550E+00    0.23813E+00
   2170.00   -0.21052E+00    0.58596E-01    0.41404E+00    0.70322E-01
   2200.00   -0.16671E+00    0.11878E+00    0.30813E+00    0.91033E-01
