   1090.00   -0.28018E+02    0.79225E+00    0.95724E+00    0.44097E+00
   1105.00   -0.23652E+02    0.41255E+00    0.19660E+01    0.36406E+00
   1120.00   -0.21986E+02    0.53130E+00    0.20043E+01    0.38194E+00
   1135.00   -0.20522E+02    0.37301E+00    0.23344E+01    0.33354E+00
   1150.00   -0.19673E+02    0.33088E+00    0.24177E+01    0.30630E+00
   1165.00   -0.18891E+02    0.30816E+00    0.25632E+01    0.28222E+00
   1180.00   -0.17976E+02    0.25486E+00    0.26253E+01    0.25842E+00
   1195.00   -0.17264E+02    0.26582E+00    0.28283E+01    0.25178E+00
   1210.00   -0.16126E+02    0.24710E+00    0.29358E+01    0.21168E+00
   1225.00   -0.15539E+02    0.22551E+00    0.31815E+01    0.18081E+00
   1240.00   -0.14926E+02    0.22172E+00    0.35241E+01    0.16699E+00
   1255.00   -0.14542E+02    0.24110E+00    0.38074E+01    0.17783E+00
   1270.00   -0.14062E+02    0.21525E+00    0.40573E+01    0.16941E+00
   1285.00   -0.13399E+02    0.20028E+00    0.41481E+01    0.17182E+00
   1300.00   -0.13235E+02    0.19183E+00    0.45039E+01    0.17408E+00
   1330.00   -0.13120E+02    0.13836E+00    0.50542E+01    0.12068E+00
   1360.00   -0.12903E+02    0.12973E+00    0.54790E+01    0.11670E+00
   1390.00   -0.12860E+02    0.12760E+00    0.58150E+01    0.11332E+00
   1420.00   -0.12311E+02    0.12748E+00    0.58296E+01    0.12447E+00
   1450.00   -0.11780E+02    0.12911E+00    0.59129E+01    0.12232E+00
   1480.00   -0.11287E+02    0.12634E+00    0.64257E+01    0.10810E+00
   1510.00   -0.12212E+02    0.11883E+00    0.63116E+01    0.10321E+00
   1540.00   -0.12574E+02    0.10625E+00    0.51218E+01    0.10058E+00
   1570.00   -0.12252E+02    0.97828E-01    0.34074E+01    0.99387E-01
   1600.00   -0.10794E+02    0.10051E+00    0.11461E+01    0.10699E+00
   1630.00   -0.84809E+01    0.12891E+00   -0.46532E+00    0.11897E+00
   1660.00   -0.63425E+01    0.19250E+00   -0.41860E+00    0.12381E+00
   1690.00   -0.52619E+01    0.40794E+00    0.64925E+00    0.20345E+00
   1720.00   -0.45609E+01    0.54569E+00    0.15858E+01    0.35803E+00
   1750.00   -0.45134E+01    0.44102E+00    0.13630E+01    0.45928E+00
   1780.00   -0.43743E+01    0.34356E+00    0.13820E+01    0.48215E+00
   1810.00   -0.43465E+01    0.47592E+00    0.98431E+00    0.62487E+00
   1840.00   -0.38048E+01    0.40112E+00    0.49855E+00    0.51327E+00
   1870.00   -0.36121E+01    0.43490E+00    0.57617E+00    0.37839E+00
   1900.00   -0.19971E+01    0.72891E+00    0.37554E+00    0.65316E+00
   1930.00   -0.12104E+01    0.56770E+00    0.37729E+00    0.79645E+00
   1960.00   -0.11019E+01    0.83208E+00    0.54141E+00    0.60383E+00
   1990.00   -0.82824E+00    0.67016E+00    0.93763E+00    0.66308E+00
   2020.00   -0.80625E+00    0.80545E+00    0.10812E+01    0.71447E+00
   2050.00   -0.14433E+01    0.85187E+00    0.82105E+00    0.64795E+00
   2080.00   -0.10435E+01    0.55688E+00    0.53932E+00    0.38360E+00
   2110.00   -0.11531E+01    0.59754E+00    0.25822E+00    0.54073E+00
   2140.00   -0.60877E+00    0.79542E+00   -0.59134E+00    0.79508E+00
   2170.00   -0.40016E+00    0.33601E+00    0.36072E-01    0.24667E+00
   2200.00   -0.12248E+00    0.52917E+00    0.38771E+00    0.49588E+00
